"caution_order_id","corridor_code","zone","section_from","section_to","track_line","km_from","km_to","normal_sectional_speed_kmph","imposed_caution_speed_kmph","speed_drop_kmph","speed_drop_pct","restriction_reason","triggering_defect_code","triggering_defect_name","defect_category","imposition_timestamp","planned_lifting_timestamp","actual_lifting_timestamp","status","average_train_detention_min","daily_impacted_trains_count","coa_direct_feed_synced","correlated_bdms_block_id","responsible_pway_officer","caution_board_displayed"
"COA-WR-2026-01926","BCT-ADI","WR","BRC","ADI","LOOP_LINE","291.215","293.889","100","15","85","85","Weld Defect","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-07-01T13:40:00.000Z","2026-09-06T16:46:00.000Z","","RAMPING","9.4","186","true","BDMS-WR-BLK-16747","S. Sharma PWI","true"
"COA-SR-2026-01927","MAS-SBC","SR","AJJ","KPD","UP_MAIN","218.728","219.168","110","45","65","59.1","Rail Fracture","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-06-15T16:34:00.000Z","2026-09-03T08:41:00.000Z","","RAMPING","7.4","121","true","BDMS-SR-BLK-18038","R. Kumar SSE/P-Way","true"
"COA-NR-2026-01928","NDLS-CNB","NR","ETW","CNB","SINGLE_LINE","121.022","121.738","100","20","80","80","Gauge Variation","DRAIN_BLOCK","Drainage Blockage","FOUNDATION","2026-07-28T16:05:00.000Z","2026-08-04T07:29:00.000Z","2026-08-11T13:01:00.000Z","LIFTED","7.7","153","true","BDMS-NR-BLK-71333","K. Joshi SE/P-Way","true"
"COA-ER-2026-01929","HWH-ASN","ER","BDC","BWN","LOOP_LINE","105.399","106.174","130","30","100","76.9","Gauge Variation","SURF_CRACK","Surface Crack","STRUCTURAL","2026-08-03T11:15:00.000Z","2026-08-23T21:09:00.000Z","","ACTIVE","4.8","154","true","BDMS-ER-BLK-31481","M. Singh PWI","true"
"COA-SR-2026-01930","MAS-SBC","SR","KPD","JTJ","DN_MAIN","73.441","74.645","110","20","90","81.8","Weld Defect","SQUAT","Squat Defect","STRUCTURAL","2026-07-05T14:12:00.000Z","2026-09-24T21:22:00.000Z","","RAMPING","5.7","121","true","BDMS-SR-BLK-77985","A. Verma APWI","true"
"COA-CR-2026-01931","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","68.587","70.713","130","30","100","76.9","Formation Failure","SURF_CRACK","Surface Crack","STRUCTURAL","2026-08-26T13:56:00.000Z","2026-09-17T11:34:00.000Z","2026-08-19T15:34:00.000Z","LIFTED","8.2","193","true","BDMS-CR-BLK-76179","D. Reddy SSE/P-Way","true"
"COA-SR-2026-01932","MAS-SBC","SR","KPD","JTJ","LOOP_LINE","209.923","211.343","110","30","80","72.7","Weld Defect","WELD_DEF","Weld Defect","STRUCTURAL","2026-07-12T13:28:00.000Z","2026-09-25T09:56:00.000Z","","RAMPING","5.2","99","true","BDMS-SR-BLK-76232","D. Reddy SSE/P-Way","true"
"COA-NR-2026-01933","DLI-AMB","NR","GNU","PNP","DN_MAIN","117.192","119.916","110","30","80","72.7","Weld Defect","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-06-22T12:10:00.000Z","2026-09-15T14:36:00.000Z","","RAMPING","5.2","147","true","BDMS-NR-BLK-49901","K. Joshi SE/P-Way","true"
"COA-NCR-2026-01934","DLI-AGC","NCR","PWL","KSV","LOOP_LINE","139.945","141.028","130","20","110","84.6","Gauge Variation","SQUAT","Squat Defect","STRUCTURAL","2026-07-08T11:06:00.000Z","2026-09-14T06:58:00.000Z","2026-08-21T18:20:00.000Z","LIFTED","11.8","164","true","BDMS-NCR-BLK-94453","K. Joshi SE/P-Way","true"
"COA-SCR-2026-01935","SC-BZA","SCR","SC","KZJ","LOOP_LINE","214.371","216.292","100","45","55","55","Formation Failure","SQUAT","Squat Defect","STRUCTURAL","2026-07-21T14:42:00.000Z","2026-08-27T08:31:00.000Z","","RAMPING","3.4","94","true","BDMS-SCR-BLK-17335","M. Singh PWI","true"
"COA-NCR-2026-01936","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","136.425","137.792","100","75","25","25","Point/Crossing Defect","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-06-09T17:01:00.000Z","2026-09-12T21:40:00.000Z","","ACTIVE","2.1","184","true","BDMS-NCR-BLK-78379","A. Verma APWI","true"
"COA-SR-2026-01937","MAS-SBC","SR","KPD","JTJ","LOOP_LINE","227.612","230.998","100","75","25","25","Bridge Approach Settlement","TWIST","Track Twist","GEOMETRIC","2026-08-02T18:33:00.000Z","2026-08-25T11:50:00.000Z","2026-09-12T18:12:00.000Z","LIFTED","3.3","82","true","BDMS-SR-BLK-66665","V. Gupta AEN","true"
"COA-ER-2026-01938","HWH-ASN","ER","BWN","PAN","SINGLE_LINE","131.677","132.725","100","45","55","55","Ballast Deficiency","FORM_FAIL","Formation Failure","FOUNDATION","2026-07-22T20:58:00.000Z","2026-08-04T08:27:00.000Z","","ACTIVE","6.4","154","true","BDMS-ER-BLK-75533","K. Joshi SE/P-Way","true"
"COA-NR-2026-01939","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","314.671","317.843","130","15","115","88.5","Formation Failure","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-06-26T17:35:00.000Z","2026-09-18T13:51:00.000Z","2026-09-11T11:27:00.000Z","LIFTED","7.4","233","true","BDMS-NR-BLK-53389","R. Kumar SSE/P-Way","true"
"COA-WR-2026-01940","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","451.678","453.284","110","20","90","81.8","Gauge Variation","RAIL_FRAC","Rail Fracture","STRUCTURAL","2026-07-10T19:04:00.000Z","2026-09-11T17:54:00.000Z","2026-09-12T21:35:00.000Z","LIFTED","9.4","174","true","BDMS-WR-BLK-35909","A. Verma APWI","true"
"COA-SR-2026-01941","MAS-SBC","SR","KJM","SBC","UP_MAIN","284.112","286.208","110","15","95","86.4","Post-Accident Precaution","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-08-09T18:49:00.000Z","2026-09-06T09:29:00.000Z","2026-08-13T21:37:00.000Z","LIFTED","9.3","121","true","BDMS-SR-BLK-64580","D. Reddy SSE/P-Way","true"
"COA-ER-2026-01942","HWH-ASN","ER","RNG","ASN","DN_MAIN","95.378","97.181","110","45","65","59.1","Post-Accident Precaution","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-07-12T12:33:00.000Z","2026-09-18T08:17:00.000Z","","RAMPING","2.4","144","true","BDMS-ER-BLK-20446","M. Singh PWI","true"
"COA-NCR-2026-01943","DLI-AGC","NCR","FDB","PWL","DN_MAIN","2.459","3.347","130","30","100","76.9","Track Buckling Risk","WELD_DEF","Weld Defect","STRUCTURAL","2026-07-23T12:10:00.000Z","2026-09-22T17:04:00.000Z","","ACTIVE","3.9","125","true","BDMS-NCR-BLK-98443","M. Singh PWI","true"
"COA-NR-2026-01944","DLI-AMB","NR","PNP","KUN","UP_MAIN","82.448","85.91","130","30","100","76.9","Bridge Approach Settlement","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-08-21T07:09:00.000Z","2026-09-11T21:00:00.000Z","","ACTIVE","7.3","120","true","BDMS-NR-BLK-26733","A. Verma APWI","true"
"COA-SCR-2026-01945","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","42.992","45.138","130","20","110","84.6","Weld Defect","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-06-07T21:51:00.000Z","2026-08-26T14:03:00.000Z","","ACTIVE","5.8","109","true","BDMS-SCR-BLK-40524","M. Singh PWI","true"
"COA-ER-2026-01946","HWH-ASN","ER","RNG","ASN","UP_MAIN","199.705","200.379","130","45","85","65.4","Gauge Variation","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-08-07T13:33:00.000Z","2026-09-02T06:43:00.000Z","","ACTIVE","7.4","154","true","BDMS-ER-BLK-83507","A. Verma APWI","true"
"COA-NR-2026-01947","NDLS-CNB","NR","NDLS","GZB","SINGLE_LINE","331.374","334.623","130","20","110","84.6","Bridge Approach Settlement","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-08-08T11:41:00.000Z","2026-08-22T16:31:00.000Z","","ACTIVE","9","197","true","BDMS-NR-BLK-21104","S. Sharma PWI","true"
"COA-SCR-2026-01948","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","9.598","12.163","130","15","115","88.5","Rail Fracture","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-07-23T13:35:00.000Z","2026-09-13T10:50:00.000Z","","ACTIVE","8","118","true","BDMS-SCR-BLK-17869","D. Reddy SSE/P-Way","true"
"COA-WR-2026-01949","BCT-ADI","WR","ST","BRC","UP_MAIN","29.285","32.293","110","75","35","31.8","Formation Failure","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-07-08T09:23:00.000Z","2026-08-16T21:08:00.000Z","2026-08-05T08:17:00.000Z","LIFTED","3.6","168","true","BDMS-WR-BLK-49411","R. Kumar SSE/P-Way","true"
"COA-NR-2026-01950","NDLS-CNB","NR","GZB","ALJN","UP_MAIN","259.702","260.327","100","75","25","25","Weld Defect","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-06-08T18:49:00.000Z","2026-08-14T15:47:00.000Z","2026-08-01T06:19:00.000Z","LIFTED","1.1","226","true","BDMS-NR-BLK-83119","K. Joshi SE/P-Way","true"
"COA-SR-2026-01951","MAS-SBC","SR","KJM","SBC","UP_MAIN","101.476","104.789","130","30","100","76.9","Track Buckling Risk","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-08-17T20:37:00.000Z","2026-08-12T06:27:00.000Z","","RAMPING","10.4","82","true","BDMS-SR-BLK-45301","P. Nair JE/P-Way","true"
"COA-SCR-2026-01952","SC-BZA","SCR","KZJ","WLMD","SINGLE_LINE","191.949","193.315","110","15","95","86.4","Weld Defect","RAIL_FRAC","Rail Fracture","STRUCTURAL","2026-06-09T06:37:00.000Z","2026-09-09T11:58:00.000Z","2026-08-10T10:55:00.000Z","LIFTED","9.6","109","true","BDMS-SCR-BLK-66443","D. Reddy SSE/P-Way","true"
"COA-WR-2026-01953","BCT-ADI","WR","ST","BRC","UP_MAIN","459.003","459.541","130","15","115","88.5","Rail Fracture","TRACK_BUCK","Track Buckling","FOUNDATION","2026-06-24T10:29:00.000Z","2026-08-21T13:57:00.000Z","","ACTIVE","3.5","156","true","BDMS-WR-BLK-32119","D. Reddy SSE/P-Way","true"
"COA-SR-2026-01954","MAS-SBC","SR","AJJ","KPD","SINGLE_LINE","300.316","303.804","130","15","115","88.5","Weld Defect","TRACK_BUCK","Track Buckling","FOUNDATION","2026-06-05T15:15:00.000Z","2026-09-25T21:49:00.000Z","","RAMPING","10.3","121","true","BDMS-SR-BLK-25826","K. Joshi SE/P-Way","true"
"COA-NR-2026-01955","DLI-AMB","NR","SNP","GNU","DN_MAIN","16.081","17.331","130","30","100","76.9","Point/Crossing Defect","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-06-15T21:20:00.000Z","2026-08-05T11:42:00.000Z","","ACTIVE","4.1","131","true","BDMS-NR-BLK-13693","R. Kumar SSE/P-Way","true"
"COA-NR-2026-01956","DLI-AMB","NR","PNP","KUN","DN_MAIN","182.765","183.927","100","45","55","55","Track Buckling Risk","SURF_CRACK","Surface Crack","STRUCTURAL","2026-08-28T07:48:00.000Z","2026-09-26T21:11:00.000Z","","ACTIVE","4.1","152","true","BDMS-NR-BLK-33731","K. Joshi SE/P-Way","true"
"COA-NCR-2026-01957","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","119.256","121.995","100","75","25","25","Bridge Approach Settlement","TRACK_BUCK","Track Buckling","FOUNDATION","2026-08-23T18:43:00.000Z","2026-09-08T18:41:00.000Z","2026-08-22T06:03:00.000Z","LIFTED","1.8","151","true","BDMS-NCR-BLK-68184","S. Sharma PWI","true"
"COA-WR-2026-01958","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","152.376","154.107","130","30","100","76.9","Track Buckling Risk","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-08-01T18:04:00.000Z","2026-09-10T06:53:00.000Z","","ACTIVE","9.5","174","true","BDMS-WR-BLK-95586","S. Sharma PWI","true"
"COA-CR-2026-01959","CSTM-PUNE","CR","CSTM","KJT","DN_MAIN","148.556","149.951","110","30","80","72.7","Weld Defect","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-07-07T14:10:00.000Z","2026-08-25T15:41:00.000Z","","ACTIVE","7.4","119","true","BDMS-CR-BLK-21455","R. Kumar SSE/P-Way","true"
"COA-SR-2026-01960","MAS-SBC","SR","KPD","JTJ","UP_MAIN","233.528","234.072","110","30","80","72.7","Weld Defect","SQUAT","Squat Defect","STRUCTURAL","2026-08-14T19:33:00.000Z","2026-09-02T06:51:00.000Z","","ACTIVE","6.5","121","true","BDMS-SR-BLK-14790","A. Verma APWI","true"
"COA-NCR-2026-01961","DLI-AGC","NCR","FDB","PWL","LOOP_LINE","26.747","29.484","130","20","110","84.6","Bridge Approach Settlement","TRACK_BUCK","Track Buckling","FOUNDATION","2026-06-10T16:28:00.000Z","2026-08-04T21:33:00.000Z","2026-09-25T10:02:00.000Z","LIFTED","3.9","151","true","BDMS-NCR-BLK-64508","M. Singh PWI","true"
"COA-NCR-2026-01962","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","177.559","180.061","130","20","110","84.6","Post-Accident Precaution","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-08-03T16:04:00.000Z","2026-08-10T14:20:00.000Z","","ACTIVE","10.3","197","true","BDMS-NCR-BLK-17333","M. Singh PWI","true"
"COA-WR-2026-01963","BCT-ADI","WR","ST","BRC","UP_MAIN","279.192","282.453","130","30","100","76.9","Ballast Deficiency","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-07-08T14:34:00.000Z","2026-08-02T18:51:00.000Z","","ACTIVE","8.5","126","true","BDMS-WR-BLK-79212","A. Verma APWI","true"
"COA-WR-2026-01964","BCT-ADI","WR","PLG","VAPI","UP_MAIN","391.303","394.621","100","15","85","85","Formation Failure","TWIST","Track Twist","GEOMETRIC","2026-06-19T07:48:00.000Z","2026-09-17T17:18:00.000Z","2026-08-28T21:11:00.000Z","LIFTED","7.8","150","true","BDMS-WR-BLK-29241","K. Joshi SE/P-Way","true"
"COA-CR-2026-01965","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","51.81","53.422","130","75","55","42.3","Rail Fracture","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-07-13T18:02:00.000Z","2026-08-17T08:45:00.000Z","","ACTIVE","4.8","181","true","BDMS-CR-BLK-83633","R. Kumar SSE/P-Way","true"
"COA-WR-2026-01966","BCT-ADI","WR","ST","BRC","DN_MAIN","238.399","240.8","110","45","65","59.1","Point/Crossing Defect","SURF_CRACK","Surface Crack","STRUCTURAL","2026-07-22T20:28:00.000Z","2026-09-01T10:49:00.000Z","2026-08-21T07:39:00.000Z","LIFTED","5.6","174","true","BDMS-WR-BLK-41163","V. Gupta AEN","true"
"COA-NR-2026-01967","DLI-AMB","NR","DLI","SZM","DN_MAIN","168.049","171.017","110","45","65","59.1","Gauge Variation","FORM_FAIL","Formation Failure","FOUNDATION","2026-06-07T07:45:00.000Z","2026-09-01T21:49:00.000Z","","ACTIVE","8","114","true","BDMS-NR-BLK-15968","A. Verma APWI","true"
"COA-WR-2026-01968","BCT-ADI","WR","BL","ST","LOOP_LINE","78.596","81.934","100","45","55","55","Track Buckling Risk","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-04T13:56:00.000Z","2026-09-11T08:03:00.000Z","2026-08-11T11:44:00.000Z","LIFTED","4","168","true","BDMS-WR-BLK-16033","S. Sharma PWI","true"
"COA-NCR-2026-01969","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","2.566","5.508","110","45","65","59.1","Rail Fracture","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-06-17T07:52:00.000Z","2026-08-15T20:21:00.000Z","2026-09-27T16:41:00.000Z","LIFTED","6.2","177","true","BDMS-NCR-BLK-50929","A. Verma APWI","true"
"COA-WR-2026-01970","BCT-ADI","WR","BL","ST","DN_MAIN","221.485","224.791","110","30","80","72.7","Track Buckling Risk","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-16T19:59:00.000Z","2026-09-05T14:23:00.000Z","","ACTIVE","4.9","162","true","BDMS-WR-BLK-50253","M. Singh PWI","true"
"COA-ER-2026-01971","HWH-ASN","ER","RNG","ASN","SINGLE_LINE","7.942","8.787","130","15","115","88.5","Gauge Variation","RAIL_FRAC","Rail Fracture","STRUCTURAL","2026-07-25T08:55:00.000Z","2026-09-07T12:24:00.000Z","","RAMPING","7.3","104","true","BDMS-ER-BLK-85670","M. Singh PWI","true"
"COA-WR-2026-01972","BCT-ADI","WR","VAPI","BL","UP_MAIN","112.909","114.68","110","75","35","31.8","Post-Accident Precaution","WELD_DEF","Weld Defect","STRUCTURAL","2026-08-12T21:19:00.000Z","2026-08-05T15:29:00.000Z","","RAMPING","3.3","144","true","BDMS-WR-BLK-44167","D. Reddy SSE/P-Way","true"
"COA-NR-2026-01973","DLI-AMB","NR","KUN","UMB","UP_MAIN","144.974","146.59","100","75","25","25","Formation Failure","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-17T20:25:00.000Z","2026-08-20T17:08:00.000Z","","RAMPING","1.5","141","true","BDMS-NR-BLK-58933","P. Nair JE/P-Way","true"
"COA-NCR-2026-01974","DLI-AGC","NCR","PWL","KSV","LOOP_LINE","91.975","93.297","110","15","95","86.4","Point/Crossing Defect","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-08-12T06:04:00.000Z","2026-08-24T18:07:00.000Z","","ACTIVE","4.3","131","true","BDMS-NCR-BLK-18846","M. Singh PWI","true"
"COA-SCR-2026-01975","SC-BZA","SCR","WLMD","NLDA","DN_MAIN","31.335","34.471","130","20","110","84.6","Formation Failure","TRACK_BUCK","Track Buckling","FOUNDATION","2026-06-20T16:55:00.000Z","2026-09-15T16:59:00.000Z","","ACTIVE","9.6","94","true","BDMS-SCR-BLK-26696","A. Verma APWI","true"
"COA-CR-2026-01976","CSTM-PUNE","CR","KJT","LNL","UP_MAIN","112.938","115.795","100","75","25","25","Gauge Variation","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-07-26T11:47:00.000Z","2026-08-06T07:40:00.000Z","","ACTIVE","1.6","162","true","BDMS-CR-BLK-11185","P. Nair JE/P-Way","true"
"COA-SR-2026-01977","MAS-SBC","SR","BWT","KJM","LOOP_LINE","202.069","204.084","100","75","25","25","Rail Fracture","SURF_CRACK","Surface Crack","STRUCTURAL","2026-08-27T21:36:00.000Z","2026-08-22T21:34:00.000Z","2026-08-13T11:28:00.000Z","LIFTED","1.7","117","true","BDMS-SR-BLK-12944","K. Joshi SE/P-Way","true"
"COA-CR-2026-01978","CSTM-PUNE","CR","CSTM","KJT","UP_MAIN","184.851","185.633","110","30","80","72.7","Post-Accident Precaution","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-06-14T20:21:00.000Z","2026-09-15T14:44:00.000Z","2026-08-11T10:51:00.000Z","LIFTED","6.3","144","true","BDMS-CR-BLK-58661","D. Reddy SSE/P-Way","true"
"COA-NCR-2026-01979","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","118.726","119.383","110","45","65","59.1","Gauge Variation","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-07-04T18:33:00.000Z","2026-09-22T08:07:00.000Z","","ACTIVE","6.6","177","true","BDMS-NCR-BLK-75278","R. Kumar SSE/P-Way","true"
"COA-NR-2026-01980","NDLS-CNB","NR","GZB","ALJN","SINGLE_LINE","55.714","56.676","130","75","55","42.3","Formation Failure","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-06T15:50:00.000Z","2026-09-07T19:14:00.000Z","2026-08-08T07:17:00.000Z","LIFTED","4.8","211","true","BDMS-NR-BLK-73096","A. Verma APWI","true"
"COA-WR-2026-01981","BCT-ADI","WR","ST","BRC","LOOP_LINE","325.959","326.673","110","15","95","86.4","Track Buckling Risk","CORRUG","Corrugation","STRUCTURAL","2026-07-14T13:24:00.000Z","2026-09-15T16:31:00.000Z","2026-08-21T09:14:00.000Z","LIFTED","7.9","132","true","BDMS-WR-BLK-57857","V. Gupta AEN","true"
"COA-ER-2026-01982","HWH-ASN","ER","HWH","BDC","LOOP_LINE","152.966","154.412","110","45","65","59.1","Formation Failure","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-07-19T17:37:00.000Z","2026-09-10T20:40:00.000Z","","ACTIVE","8.1","104","true","BDMS-ER-BLK-40853","A. Verma APWI","true"
"COA-SR-2026-01983","MAS-SBC","SR","BWT","KJM","UP_MAIN","265.017","265.589","130","15","115","88.5","Post-Accident Precaution","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-08-15T19:02:00.000Z","2026-09-28T19:45:00.000Z","","ACTIVE","9.5","130","true","BDMS-SR-BLK-46455","K. Joshi SE/P-Way","true"
"COA-NCR-2026-01984","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","153.117","154.263","110","30","80","72.7","Track Buckling Risk","TWIST","Track Twist","GEOMETRIC","2026-06-08T18:37:00.000Z","2026-09-24T20:43:00.000Z","","ACTIVE","6.5","164","true","BDMS-NCR-BLK-54401","S. Sharma PWI","true"
"COA-NCR-2026-01985","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","67.505","70.047","100","30","70","70","Bridge Approach Settlement","SURF_CRACK","Surface Crack","STRUCTURAL","2026-08-12T09:18:00.000Z","2026-08-04T12:06:00.000Z","","ACTIVE","4.1","125","true","BDMS-NCR-BLK-72899","M. Singh PWI","true"
"COA-NR-2026-01986","DLI-AMB","NR","DLI","SZM","UP_MAIN","57.451","60.611","110","30","80","72.7","Weld Defect","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-08-12T12:09:00.000Z","2026-08-05T16:04:00.000Z","","ACTIVE","6","136","true","BDMS-NR-BLK-77847","D. Reddy SSE/P-Way","true"
"COA-ER-2026-01987","HWH-ASN","ER","RNG","ASN","LOOP_LINE","53.351","55.605","130","30","100","76.9","Point/Crossing Defect","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-08-26T11:11:00.000Z","2026-08-15T15:43:00.000Z","2026-09-22T21:39:00.000Z","LIFTED","6.2","94","true","BDMS-ER-BLK-32010","V. Gupta AEN","true"
"COA-NCR-2026-01988","DLI-AGC","NCR","PWL","KSV","SINGLE_LINE","35.075","36.844","100","75","25","25","Gauge Variation","WELD_DEF","Weld Defect","STRUCTURAL","2026-06-12T13:03:00.000Z","2026-08-18T17:23:00.000Z","2026-09-21T13:49:00.000Z","LIFTED","3.4","151","true","BDMS-NCR-BLK-22861","D. Reddy SSE/P-Way","true"
"COA-ER-2026-01989","HWH-ASN","ER","HWH","BDC","UP_MAIN","78.264","81.218","130","30","100","76.9","Ballast Deficiency","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-06-14T07:46:00.000Z","2026-09-21T12:43:00.000Z","","ACTIVE","7.7","134","true","BDMS-ER-BLK-44003","S. Sharma PWI","true"
"COA-NR-2026-01990","DLI-AMB","NR","PNP","KUN","LOOP_LINE","146.55","147.831","100","30","70","70","Post-Accident Precaution","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-08-06T08:35:00.000Z","2026-08-19T18:19:00.000Z","2026-09-09T08:37:00.000Z","LIFTED","4.5","169","true","BDMS-NR-BLK-56136","P. Nair JE/P-Way","true"
"COA-SR-2026-01991","MAS-SBC","SR","KJM","SBC","LOOP_LINE","338.95","340.592","130","75","55","42.3","Ballast Deficiency","TRACK_BUCK","Track Buckling","FOUNDATION","2026-08-09T10:52:00.000Z","2026-08-14T16:01:00.000Z","2026-08-18T16:03:00.000Z","LIFTED","5.7","117","true","BDMS-SR-BLK-68926","K. Joshi SE/P-Way","true"
"COA-CR-2026-01992","CSTM-PUNE","CR","KAT","LNV","DN_MAIN","180.696","182.419","110","45","65","59.1","Rail Fracture","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-06-17T20:27:00.000Z","2026-08-06T10:05:00.000Z","2026-08-07T15:10:00.000Z","LIFTED","4.5","168","true","BDMS-CR-BLK-89989","M. Singh PWI","true"
"COA-NR-2026-01993","NDLS-CNB","NR","ETW","CNB","UP_MAIN","340.4","340.927","110","15","95","86.4","Ballast Deficiency","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-07-06T20:32:00.000Z","2026-09-02T07:41:00.000Z","","ACTIVE","5.8","175","true","BDMS-NR-BLK-22432","M. Singh PWI","true"
"COA-WR-2026-01994","BCT-ADI","WR","VAPI","BL","UP_MAIN","308.573","311.787","100","75","25","25","Track Buckling Risk","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-14T15:56:00.000Z","2026-09-09T13:05:00.000Z","2026-08-12T12:29:00.000Z","LIFTED","1.9","162","true","BDMS-WR-BLK-77138","D. Reddy SSE/P-Way","true"
"COA-ER-2026-01995","HWH-ASN","ER","BWN","PAN","DN_MAIN","165.706","168.755","130","30","100","76.9","Post-Accident Precaution","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-08-11T20:09:00.000Z","2026-08-17T12:24:00.000Z","2026-09-18T15:27:00.000Z","LIFTED","7.5","149","true","BDMS-ER-BLK-66233","P. Nair JE/P-Way","true"
"COA-ER-2026-01996","HWH-ASN","ER","HWH","BDC","DN_MAIN","35.214","37.445","130","30","100","76.9","Gauge Variation","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-08-19T19:31:00.000Z","2026-09-18T19:45:00.000Z","2026-09-06T12:46:00.000Z","LIFTED","6.8","124","true","BDMS-ER-BLK-12256","M. Singh PWI","true"
"COA-NR-2026-01997","DLI-AMB","NR","GNU","PNP","DN_MAIN","140.545","143.202","130","15","115","88.5","Formation Failure","SURF_CRACK","Surface Crack","STRUCTURAL","2026-06-09T11:08:00.000Z","2026-09-12T20:44:00.000Z","","RAMPING","7.3","103","true","BDMS-NR-BLK-88021","M. Singh PWI","true"
