"machine_requisition_id","timestamp_demanded","machine_type","machine_name","machine_unit_number","corridor_code","zone","section_from","section_to","track_line","km_start","km_end","span_km","quantum_target","quantum_unit","pre_work_tqi","target_post_work_tqi","primary_defect_rectified","primary_defect_name","requested_duration_hours","min_acceptable_duration_hours","requires_power_block","ohe_elementary_section","requires_st_disconnection","affected_points_signals","machine_stabling_station","shadow_block_coordinated","post_maintenance_speed_restriction_kmph","bdms_approval_status","bdms_sanctioned_duration_hours","target_grant_probability","operator_crew_in_charge"
"MBR-NR-2026-01162","2026-07-10T21:23:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-6593","DLI-AMB","NR","GNU","PNP","UP_MAIN","43.907","46.105","2.198","1.87","km","38.9","80.5","RW_LAT","Rail Wear — Lateral","3.2","2.4","false","N/A","false","None","GNU","Gang Manual Off-Track Pack","75","DEFERRED","0","0.82","R. Kumar SSE/P-Way"
"MBR-CR-2026-01163","2026-09-16T15:08:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-9136","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","115.137","120.142","5.005","1.89","km","39.3","93.8","FORM_FAIL","Formation Failure","3.8","2.8","false","N/A","false","None","LNV","Gang Manual Off-Track Pack","45","DEFERRED","0","0.81","R. Kumar SSE/P-Way"
"MBR-SR-2026-01164","2026-09-16T14:38:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-3119","MAS-SBC","SR","KJM","SBC","UP_MAIN","312.446","317.4","4.954","1.65","km","38.8","87.5","TRACK_BUCK","Track Buckling","3.9","2.9","false","N/A","false","None","KJM","Gang Manual Off-Track Pack","75","SANCTIONED","3.9","0.92","A. Verma APWI"
"MBR-WR-2026-01165","2026-09-12T14:29:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-4210","BCT-ADI","WR","BL","ST","LOOP_LINE","60.608","64.587","3.979","2.83","km","58.3","89.7","ALIGN_VERT","Alignment — Vertical (Unevenness)","3.3","2.5","false","N/A","false","None","BL","Gang Manual Off-Track Pack","75","CURTAILED","2.5","0.94","K. Joshi SE/P-Way"
"MBR-NCR-2026-01166","2026-09-14T18:52:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-5757","DLI-AGC","NCR","NZM","FDB","SINGLE_LINE","64.227","66.346","2.119","3.22","km","43","82.5","BALL_SETTLE","Ballast Settlement","3.5","2.6","false","N/A","false","None","NZM","Gang Manual Off-Track Pack","75","REJECTED","0","0.94","V. Gupta AEN"
"MBR-NR-2026-01167","2026-09-17T19:49:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-7031","NDLS-CNB","NR","ETW","CNB","LOOP_LINE","59.021","63.674","4.653","3.47","km","32.7","82.6","BALL_SETTLE","Ballast Settlement","4","3","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","45","REJECTED","0","0.85","P. Nair JE/P-Way"
"MBR-NCR-2026-01168","2026-08-16T21:07:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-3701","DLI-AGC","NCR","KSV","MTJ","DN_MAIN","176.171","181.411","5.24","2.39","km","64.8","86.9","SLEEPER_DEF","Sleeper Defect","5.9","4.4","true","ES-KSV-UP-07","false","None","KSV","TRD Tower Wagon + S&T Interlocking Check","20","DEFERRED","0","0.74","A. Verma APWI"
"MBR-ER-2026-01169","2026-09-16T11:42:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-9677","HWH-ASN","ER","DGR","RNG","UP_MAIN","152.677","157.52","4.843","2.18","km","45.8","83.5","HOG_RAIL","Hogged Rail","4.8","3.6","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","45","CURTAILED","3.6","0.85","S. Sharma PWI"
"MBR-NR-2026-01170","2026-09-02T12:18:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-954","NDLS-CNB","NR","ETW","CNB","UP_MAIN","94.081","98.02","3.939","3.27","km","33.7","88.4","FORM_FAIL","Formation Failure","3.5","2.6","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","75","DEFERRED","0","0.81","R. Kumar SSE/P-Way"
"MBR-WR-2026-01171","2026-07-24T06:42:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-240","BCT-ADI","WR","BRC","ADI","SINGLE_LINE","441.113","446.799","5.686","3.23","km","52.3","92.8","BALL_SETTLE","Ballast Settlement","4.8","3.6","true","ES-BRC-UP-08","false","None","BRC","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","4.8","0.78","D. Reddy SSE/P-Way"
"MBR-ER-2026-01172","2026-07-04T10:26:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-8618","HWH-ASN","ER","DGR","RNG","SINGLE_LINE","129.201","133.412","4.211","4.1","km","35.2","92.1","BALL_SETTLE","Ballast Settlement","4.3","3.2","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","45","REJECTED","0","0.92","D. Reddy SSE/P-Way"
"MBR-SCR-2026-01173","2026-07-01T06:07:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2671","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","87.865","91.09","3.225","2.47","km","60.7","87.9","RW_RAD","Rail Wear — Radius Reduction","4.1","3.1","false","N/A","false","None","SC","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.91","V. Gupta AEN"
"MBR-ER-2026-01174","2026-09-10T19:32:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-3461","HWH-ASN","ER","BWN","PAN","UP_MAIN","182.026","185.029","3.003","2.09","km","51.3","90.5","SQUAT","Squat Defect","4.3","3.2","false","N/A","false","None","BWN","Gang Manual Off-Track Pack","45","REJECTED","0","0.93","A. Verma APWI"
"MBR-SR-2026-01175","2026-07-06T10:18:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-9818","MAS-SBC","SR","KPD","JTJ","UP_MAIN","269.189","273.252","4.063","2.85","km","43.2","87.4","RW_VERT","Rail Wear — Vertical","3","2.3","false","N/A","false","None","KPD","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.88","P. Nair JE/P-Way"
"MBR-NR-2026-01176","2026-08-27T21:47:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-3882","NDLS-CNB","NR","ALJN","TDL","LOOP_LINE","346.706","349.499","2.793","3.12","km","53.4","89.3","RW_VERT","Rail Wear — Vertical","2.8","2.1","false","N/A","false","None","ALJN","Gang Manual Off-Track Pack","75","SANCTIONED","2.8","0.81","V. Gupta AEN"
"MBR-ER-2026-01177","2026-08-25T13:06:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-2903","HWH-ASN","ER","RNG","ASN","SINGLE_LINE","44.972","50.458","5.486","3.93","km","54.7","94.6","CROSS_LVL","Cross-Level Defect","3.8","2.8","false","N/A","false","None","RNG","Gang Manual Off-Track Pack","75","SANCTIONED","3.8","0.8","S. Sharma PWI"
"MBR-NR-2026-01178","2026-08-10T16:21:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-2936","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","71.889","76.81","4.921","2.04","km","44.6","80.3","TWIST","Track Twist","3.9","2.9","false","N/A","false","None","TDL","Gang Manual Off-Track Pack","75","REJECTED","0","0.82","S. Sharma PWI"
"MBR-ER-2026-01179","2026-08-01T21:25:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-9306","HWH-ASN","ER","DGR","RNG","UP_MAIN","97.111","102.24","5.129","1.55","km","60.1","88","FISH_BOLT","Fishplate/Bolt Defect","2.6","2","false","N/A","false","None","DGR","Gang Manual Off-Track Pack","75","CURTAILED","2","0.86","S. Sharma PWI"
"MBR-WR-2026-01180","2026-07-01T17:32:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-6837","BCT-ADI","WR","MMCT","BVI","UP_MAIN","383.259","385.127","1.868","4.04","km","50.5","93.1","GAUGE_WIDE","Gauge — Wide","3.4","2.5","false","N/A","false","None","MMCT","Gang Manual Off-Track Pack","75","CURTAILED","2.5","0.92","A. Verma APWI"
"MBR-NCR-2026-01181","2026-09-27T16:50:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-8271","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","27.234","33.215","5.981","2.31","pass-km","57.1","89.5","BALL_INSUFF","Insufficient Ballast Cushion","3.6","2.7","true","ES-NDLS-UP-08","false","None","NDLS","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.6","0.67","P. Nair JE/P-Way"
"MBR-SR-2026-01182","2026-09-03T17:09:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-8785","MAS-SBC","SR","JTJ","BWT","UP_MAIN","308.623","313.189","4.566","979","sleepers","50.8","87.8","ALIGN_VERT","Alignment — Vertical (Unevenness)","5.6","4.2","true","ES-JTJ-UP-04","true","Pt 117A/126B, Track Circuit TC-83","JTJ","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.6","0.76","K. Joshi SE/P-Way"
"MBR-NR-2026-01183","2026-08-26T18:50:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-9352","DLI-AMB","NR","SZM","SNP","UP_MAIN","121.833","125.317","3.484","1028","sleepers","44.7","92.1","CROSS_LVL","Cross-Level Defect","6.6","4.9","true","ES-SZM-UP-08","true","Pt 193A/153B, Track Circuit TC-14","SZM","TRD Tower Wagon + S&T Interlocking Check","75","DEFERRED","0","0.79","K. Joshi SE/P-Way"
"MBR-ER-2026-01184","2026-08-24T18:45:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-9461","HWH-ASN","ER","BDC","BWN","DN_MAIN","61.005","63.84","2.835","1.88","km","43.6","93.8","CORRUG","Corrugation","3.5","2.6","false","N/A","false","None","BDC","Gang Manual Off-Track Pack","75","SANCTIONED","3.5","0.92","A. Verma APWI"
"MBR-SCR-2026-01185","2026-09-01T11:56:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-7816","SC-BZA","SCR","WLMD","NLDA","UP_MAIN","271.89","276.164","4.274","3.6","km","60.1","91.6","SUPER_ELEV","Superelevation Error","4.9","3.7","false","N/A","false","None","WLMD","Gang Manual Off-Track Pack","45","CURTAILED","3.7","0.9","K. Joshi SE/P-Way"
"MBR-NCR-2026-01186","2026-07-15T09:02:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-4022","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","12.524","16.048","3.524","2.84","km","40.4","94.8","BALL_INSUFF","Insufficient Ballast Cushion","4.4","3.3","false","N/A","false","None","MTJ","Gang Manual Off-Track Pack","45","SANCTIONED","4.4","0.91","M. Singh PWI"
"MBR-CR-2026-01187","2026-07-15T20:20:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-5349","CSTM-PUNE","CR","CSTM","KJT","SINGLE_LINE","11.722","15.467","3.745","1106","sleepers","42.4","94.7","TRACK_BUCK","Track Buckling","6.5","4.9","true","ES-CSTM-UP-03","true","Pt 181A/123B, Track Circuit TC-57","CSTM","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","4.9","0.67","M. Singh PWI"
"MBR-SR-2026-01188","2026-09-07T21:20:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-5437","MAS-SBC","SR","MAS","AJJ","DN_MAIN","290.409","290.955","0.546","4","turnouts","35.5","84.4","RAIL_FRAC","Rail Fracture","3","2.3","false","N/A","true","Pt 112A/196B, Track Circuit TC-99","MAS","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.84","A. Verma APWI"
"MBR-NR-2026-01189","2026-07-06T06:03:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-3992","NDLS-CNB","NR","ETW","CNB","SINGLE_LINE","343.544","344.016","0.472","5","turnouts","52","85.5","GAUGE_TIGHT","Gauge — Tight","3.6","2.7","false","N/A","true","Pt 143A/153B, Track Circuit TC-21","ETW","Gang Manual Off-Track Pack","75","SANCTIONED","3.6","0.84","M. Singh PWI"
"MBR-SCR-2026-01190","2026-09-08T10:02:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-7522","SC-BZA","SCR","NLDA","BZA","DN_MAIN","162.852","167.994","5.142","3.6","km","42.7","94.4","RW_VERT","Rail Wear — Vertical","3","2.3","false","N/A","false","None","NLDA","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.88","K. Joshi SE/P-Way"
"MBR-WR-2026-01191","2026-08-27T10:04:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-6976","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","415.292","420.083","4.791","2.01","km","36.9","94.2","KINK_RAIL","Kinked Rail","3.2","2.4","false","N/A","false","None","PLG","Gang Manual Off-Track Pack","75","CURTAILED","2.4","0.92","A. Verma APWI"
"MBR-NR-2026-01192","2026-09-04T19:55:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-2221","DLI-AMB","NR","GNU","PNP","UP_MAIN","177.301","182.344","5.043","1.9","km","36","92.7","SQUAT","Squat Defect","4.8","3.6","false","N/A","false","None","GNU","Gang Manual Off-Track Pack","45","SANCTIONED","4.8","0.88","P. Nair JE/P-Way"
"MBR-NR-2026-01193","2026-07-24T15:57:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-1588","DLI-AMB","NR","GNU","PNP","SINGLE_LINE","161.464","167.038","5.574","4.49","km","58","80.2","ALIGN_VERT","Alignment — Vertical (Unevenness)","4.2","3.2","false","N/A","false","None","GNU","Gang Manual Off-Track Pack","45","SANCTIONED","4.2","0.86","V. Gupta AEN"
"MBR-NCR-2026-01194","2026-07-11T14:52:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-2847","DLI-AGC","NCR","PWL","KSV","LOOP_LINE","174.928","180.087","5.159","4.16","pass-km","44","92.6","GAUGE_WIDE","Gauge — Wide","3.7","2.8","true","ES-PWL-UP-09","false","None","PWL","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.7","0.67","M. Singh PWI"
"MBR-NR-2026-01195","2026-07-16T11:13:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-585","DLI-AMB","NR","PNP","KUN","LOOP_LINE","118.209","122.725","4.516","3.93","km","43.8","82.5","ALIGN_LAT","Alignment — Lateral","4.8","3.6","false","N/A","false","None","PNP","Gang Manual Off-Track Pack","45","SANCTIONED","4.8","0.91","P. Nair JE/P-Way"
"MBR-ER-2026-01196","2026-08-09T20:09:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-1206","HWH-ASN","ER","PAN","DGR","SINGLE_LINE","103.752","107.62","3.868","1099","sleepers","55.1","85","BALL_INSUFF","Insufficient Ballast Cushion","6.3","4.7","true","ES-PAN-UP-09","true","Pt 101A/169B, Track Circuit TC-85","PAN","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.3","0.83","K. Joshi SE/P-Way"
"MBR-NCR-2026-01197","2026-08-27T13:14:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-7525","DLI-AGC","NCR","FDB","PWL","UP_MAIN","83.161","89.089","5.928","2.92","km","50.2","93.5","RW_VERT","Rail Wear — Vertical","2.8","2.1","false","N/A","false","None","FDB","Gang Manual Off-Track Pack","75","CURTAILED","2.1","0.83","M. Singh PWI"
"MBR-SCR-2026-01198","2026-07-02T17:12:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-3607","SC-BZA","SCR","SC","KZJ","SINGLE_LINE","221.526","224.167","2.641","711","sleepers","51.4","80.2","ALIGN_VERT","Alignment — Vertical (Unevenness)","7","5.3","true","ES-SC-UP-08","true","Pt 148A/159B, Track Circuit TC-42","SC","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","7","0.84","P. Nair JE/P-Way"
"MBR-NCR-2026-01199","2026-09-11T17:30:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-3200","DLI-AGC","NCR","FDB","PWL","UP_MAIN","38.363","42.265","3.902","2.89","km","33.6","80.2","FORM_FAIL","Formation Failure","4","3","false","N/A","false","None","FDB","Gang Manual Off-Track Pack","75","SANCTIONED","4","0.79","K. Joshi SE/P-Way"
"MBR-CR-2026-01200","2026-09-07T11:28:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-3251","CSTM-PUNE","CR","LNL","KYN","LOOP_LINE","14.363","16.34","1.977","475","sleepers","57.5","90.4","GAUGE_TIGHT","Gauge — Tight","6.7","5","true","ES-LNL-UP-06","true","Pt 150A/107B, Track Circuit TC-82","LNL","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.7","0.79","K. Joshi SE/P-Way"
"MBR-NR-2026-01201","2026-09-22T12:11:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-1038","NDLS-CNB","NR","ETW","CNB","SINGLE_LINE","88.457","92.183","3.726","1.52","km","46.6","92.8","CROSS_LVL","Cross-Level Defect","4.1","3.1","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.9","S. Sharma PWI"
"MBR-ER-2026-01202","2026-08-06T08:46:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-3562","HWH-ASN","ER","RNG","ASN","UP_MAIN","144.04","144.644","0.604","6","turnouts","44.6","88.2","CORRUG","Corrugation","3.2","2.4","false","N/A","true","Pt 192A/120B, Track Circuit TC-50","RNG","Gang Manual Off-Track Pack","75","SANCTIONED","3.2","0.81","R. Kumar SSE/P-Way"
"MBR-ER-2026-01203","2026-08-23T19:42:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-1673","HWH-ASN","ER","PAN","DGR","DN_MAIN","87.429","91.098","3.669","912","sleepers","49.3","93.5","SURF_CRACK","Surface Crack","6.9","5.2","true","ES-PAN-UP-09","true","Pt 185A/182B, Track Circuit TC-87","PAN","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.9","0.71","S. Sharma PWI"
"MBR-NR-2026-01204","2026-09-20T06:59:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-2552","NDLS-CNB","NR","NDLS","GZB","DN_MAIN","155.895","156.18","0.285","4","turnouts","63.7","93.9","WELD_DEF","Weld Defect","3.7","2.8","false","N/A","true","Pt 178A/196B, Track Circuit TC-81","NDLS","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.88","P. Nair JE/P-Way"
"MBR-NR-2026-01205","2026-09-27T07:36:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-4553","NDLS-CNB","NR","NDLS","GZB","LOOP_LINE","257.961","263.908","5.947","2.82","km","46.1","80.9","SURF_CRACK","Surface Crack","3.6","2.7","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","75","SANCTIONED","3.6","0.94","K. Joshi SE/P-Way"
"MBR-CR-2026-01206","2026-07-05T08:46:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-7245","CSTM-PUNE","CR","LNV","PUNE","LOOP_LINE","89.241","95.179","5.938","1.93","km","57.1","82.2","KINK_RAIL","Kinked Rail","4.1","3.1","false","N/A","false","None","LNV","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.85","R. Kumar SSE/P-Way"
"MBR-NCR-2026-01207","2026-08-03T21:23:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-2721","DLI-AGC","NCR","NZM","FDB","UP_MAIN","146.393","149.101","2.708","2.39","km","57","93.7","RW_RAD","Rail Wear — Radius Reduction","3.1","2.3","false","N/A","false","None","NZM","Gang Manual Off-Track Pack","75","CURTAILED","2.3","0.93","S. Sharma PWI"
"MBR-NR-2026-01208","2026-07-25T14:49:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-5847","DLI-AMB","NR","DLI","SZM","DN_MAIN","44.003","45.655","1.652","3.44","km","61.3","94.9","RW_RAD","Rail Wear — Radius Reduction","5.6","4.2","true","ES-DLI-UP-02","false","None","DLI","TRD Tower Wagon + S&T Interlocking Check","20","DEFERRED","0","0.67","V. Gupta AEN"
"MBR-CR-2026-01209","2026-08-01T13:20:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-2821","CSTM-PUNE","CR","KAT","LNV","UP_MAIN","72.417","75.635","3.218","1.96","km","37.3","84.6","GAUGE_WIDE","Gauge — Wide","5.9","4.4","true","ES-KAT-UP-08","false","None","KAT","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5.9","0.79","K. Joshi SE/P-Way"
"MBR-NR-2026-01210","2026-08-14T20:29:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-7095","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","57.466","58.159","0.693","4","turnouts","53.9","87.5","FORM_FAIL","Formation Failure","2.9","2.2","false","N/A","true","Pt 180A/173B, Track Circuit TC-32","TDL","Gang Manual Off-Track Pack","75","CURTAILED","2.2","0.84","R. Kumar SSE/P-Way"
"MBR-ER-2026-01211","2026-09-04T11:09:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-2846","HWH-ASN","ER","DGR","RNG","UP_MAIN","143.977","149.609","5.632","500","sleepers","54.8","82.4","RW_LAT","Rail Wear — Lateral","6.8","5.1","true","ES-DGR-UP-07","true","Pt 118A/164B, Track Circuit TC-56","DGR","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.8","0.77","A. Verma APWI"
"MBR-NR-2026-01212","2026-07-25T16:24:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-4314","DLI-AMB","NR","GNU","PNP","SINGLE_LINE","170.007","174.031","4.024","2.37","km","47","82.7","SLEEPER_DEF","Sleeper Defect","4.6","3.4","false","N/A","false","None","GNU","Gang Manual Off-Track Pack","45","CURTAILED","3.4","0.81","S. Sharma PWI"
"MBR-SCR-2026-01213","2026-09-01T18:28:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-1617","SC-BZA","SCR","SC","KZJ","DN_MAIN","220.603","225.628","5.025","1.74","km","61.2","89.7","RW_LAT","Rail Wear — Lateral","3.7","2.8","false","N/A","false","None","SC","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.82","V. Gupta AEN"
"MBR-WR-2026-01214","2026-08-17T15:58:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6918","BCT-ADI","WR","VAPI","BL","SINGLE_LINE","255.103","257.27","2.167","2.4","km","46.7","84","FISH_BOLT","Fishplate/Bolt Defect","4.2","3.2","false","N/A","false","None","VAPI","Gang Manual Off-Track Pack","45","SANCTIONED","4.2","0.83","D. Reddy SSE/P-Way"
"MBR-WR-2026-01215","2026-08-04T19:50:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-9447","BCT-ADI","WR","BRC","ADI","DN_MAIN","279.326","282.058","2.732","2.51","km","60.8","94","SLEEPER_DEF","Sleeper Defect","3.7","2.8","false","N/A","false","None","BRC","Gang Manual Off-Track Pack","75","SANCTIONED","3.7","0.83","D. Reddy SSE/P-Way"
"MBR-NCR-2026-01216","2026-07-02T20:57:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-807","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","124.133","127.832","3.699","4.22","km","37.9","80.9","RW_LAT","Rail Wear — Lateral","4.5","3.4","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","SANCTIONED","4.5","0.78","K. Joshi SE/P-Way"
"MBR-CR-2026-01217","2026-09-22T14:06:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-8327","CSTM-PUNE","CR","KAT","LNV","DN_MAIN","130.465","136.391","5.926","2.27","pass-km","36.3","81.6","CORRUG","Corrugation","3.5","2.6","true","ES-KAT-UP-01","false","None","KAT","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.5","0.76","R. Kumar SSE/P-Way"
"MBR-NR-2026-01218","2026-08-06T18:35:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-5836","DLI-AMB","NR","KUN","UMB","LOOP_LINE","152.823","153.272","0.449","5","turnouts","37.3","80.7","CROSS_LVL","Cross-Level Defect","3.8","2.8","false","N/A","true","Pt 109A/128B, Track Circuit TC-35","KUN","Gang Manual Off-Track Pack","75","SANCTIONED","3.8","0.88","D. Reddy SSE/P-Way"
"MBR-ER-2026-01219","2026-09-19T16:47:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-9405","HWH-ASN","ER","BDC","BWN","DN_MAIN","40.126","42.308","2.182","3.07","km","64.9","84.9","SUPER_ELEV","Superelevation Error","4.6","3.4","false","N/A","false","None","BDC","Gang Manual Off-Track Pack","45","SANCTIONED","4.6","0.82","P. Nair JE/P-Way"
"MBR-NR-2026-01220","2026-07-24T13:15:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2116","NDLS-CNB","NR","NDLS","GZB","SINGLE_LINE","36.383","41.457","5.074","3.53","km","48.8","93.9","GAUGE_WIDE","Gauge — Wide","4.8","3.6","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","CURTAILED","3.6","0.91","D. Reddy SSE/P-Way"
"MBR-ER-2026-01221","2026-09-02T07:28:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-2774","HWH-ASN","ER","RNG","ASN","UP_MAIN","147.166","149.354","2.188","403","sleepers","43.4","84.7","WELD_DEF","Weld Defect","6.2","4.7","true","ES-RNG-UP-08","true","Pt 166A/151B, Track Circuit TC-93","RNG","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.2","0.82","S. Sharma PWI"
