"project_id","project_title","category","station_code","division","zone_code","zone_name","sanction_reference","sanction_year","estimated_cost_crores","physical_progress_pct","financial_progress_pct","ni_block_hours","pre_ni_shadow_blocks","twr_approved","crs_sanction_ref","sr_dso_clearance","target_commissioning_date","ni_status","bdms_ni_demand_id","transfer_status","trains_cancelled","trains_diverted","trains_short_terminated","mega_block_start_date","mega_block_end_date","project_manager","contractor","works_programme_ref","latitude","longitude"
"PB-NER-02759","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ratlam Jn","Varanasi","NER","North Eastern Railway","Pink Book Item 2025-26","2025-26",35.39,45,39,48,7,FALSE,"CRS/NER/729/2026",TRUE,"2028-10-21","Pre-NI Staging","BDMS-NI-2026-NER-02759","Transferred to BDMS",0,0,0,,,"Jagdish Lal (DSTE/Varanasi)","Siemens Rail","WP/NER/2025-26/157",15.5,73.45
"PB-NCR-02760","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Asansol Jn","Jhansi","NCR","North Central Railway","Pink Book Item 2023-24","2023-24",38.21,88,85,48,15,TRUE,"CRS/NCR/724/2026",TRUE,"2027-01-02","Pre-NI Staging","BDMS-NI-2026-NCR-02760","Transferred to BDMS",0,0,0,,,"Anil Gupta (DSTE/Jhansi)","L&T","WP/NCR/2023-24/181",19.95,71.12
"PB-NFR-02761","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Balharshah Jn","Katihar","NFR","Northeast Frontier Railway","Pink Book Item 2022-23","2022-23",77.95,3,0,36,7,FALSE,"CRS/NFR/619/2026",FALSE,"2028-01-07","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Rakesh Jha (DSTE/Katihar)","Thales India","WP/NFR/2022-23/195",15.89,90.57
"PB-WCR-02762","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Vadodara Jn","Kota","WCR","West Central Railway","LAW Sanction Item 2025-26","2025-26",16.16,90,92,24,28,TRUE,"CRS/WCR/930/2026",TRUE,"2027-03-22","Sanctioned (Awaiting NI)","BDMS-NI-2026-WCR-02762","Transferred to BDMS",0,0,0,,,"Krishna Murthy (DSTE/Kota)","HBL","WP/WCR/2025-26/77",32.87,85.6
"PB-KRCL-02763","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Lucknow NR","Madgaon","KRCL","Konkan Railway","Pink Book Item 2022-23","2022-23",37.5,33,19,72,24,FALSE,"CRS/KRCL/633/2026",FALSE,"2028-06-10","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Rajan Pillai (DSTE/Madgaon)","HBL","WP/KRCL/2022-23/71",33.23,68.65
"PB-NFR-02764","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ambala Cantt","Rangiya","NFR","Northeast Frontier Railway","Pink Book Item 2023-24","2023-24",51.53,35,24,48,26,FALSE,"CRS/NFR/638/2026",FALSE,"2026-10-27","NI In Progress",,"Pending Transfer",19,19,4,"2026-08-22","2026-09-11","Harish Menon (DSTE/Rangiya)","IRCON","WP/NFR/2023-24/174",18.74,70.72
"PB-SR-02765","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Bilaspur Jn","Palghat","SR","Southern Railway","Pink Book Item 2024-25","2024-25",34.9,95,94,36,26,TRUE,"CRS/SR/605/2026",TRUE,"2028-04-20","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Mohit Pandey (DSTE/Palghat)","Medha Servo","WP/SR/2024-25/160",19.73,82.27
"PB-SR-02766","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Vadodara Jn","Trivandrum","SR","Southern Railway","Pink Book Item 2025-26","2025-26",20.02,1,0,72,16,FALSE,"CRS/SR/239/2026",FALSE,"2027-01-03","Delayed / Revised","BDMS-NI-2026-SR-02766","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Trivandrum)","Thales India","WP/SR/2025-26/187",26.65,90.1
"PB-ECR-02767","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Pune Jn","Samastipur","ECR","East Central Railway","LAW Sanction Item 2025-26","2025-26",20.32,18,25,24,29,FALSE,"CRS/ECR/227/2026",FALSE,"2028-03-25","Delayed / Revised","BDMS-NI-2026-ECR-02767","Transferred to BDMS",0,0,0,,,"Suresh Yadav (DSTE/Samastipur)","RITES","WP/ECR/2025-26/135",24.45,80.09
"PB-WR-02768","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Hubli Jn","Ahmedabad","WR","Western Railway","Pink Book Item 2022-23","2022-23",61.93,26,25,36,18,FALSE,"CRS/WR/952/2026",FALSE,"2028-04-25","Sanctioned (Awaiting NI)","BDMS-NI-2026-WR-02768","Transferred to BDMS",0,0,0,,,"Sanjay Mishra (DSTE/Ahmedabad)","RVNL","WP/WR/2022-23/43",15.51,92.21
"PB-KRCL-02769","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Mumbai CST","Madgaon","KRCL","Konkan Railway","Pink Book Item 2024-25","2024-25",22.39,52,40,72,30,TRUE,"CRS/KRCL/518/2026",TRUE,"2028-04-06","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Om Prakash (DSTE/Madgaon)","IRCON","WP/KRCL/2024-25/58",31.73,81.59
"PB-NR-02770","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Ramagundam","Ambala","NR","Northern Railway","Pink Book Item 2024-25","2024-25",70.45,15,9,36,15,FALSE,"CRS/NR/774/2026",FALSE,"2028-11-09","Pre-NI Staging","BDMS-NI-2026-NR-02770","Transferred to BDMS",0,0,0,,,"Rajan Pillai (DSTE/Ambala)","RVNL","WP/NR/2024-25/167",10.56,90.11
"PB-ER-02771","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Kharagpur Jn","Sealdah","ER","Eastern Railway","Pink Book Item 2024-25","2024-25",27.36,19,6,72,25,FALSE,"CRS/ER/565/2026",FALSE,"2027-09-15","Commissioned",,"Pending Transfer",0,0,0,,,"Kamlesh Joshi (DSTE/Sealdah)","Thales India","WP/ER/2024-25/99",29,82.6
"PB-ECR-02772","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Hubli Jn","Dhanbad","ECR","East Central Railway","Pink Book Item 2025-26","2025-26",87.51,4,0,36,9,FALSE,"CRS/ECR/139/2026",FALSE,"2028-02-14","Sanctioned (Awaiting NI)","BDMS-NI-2026-ECR-02772","Transferred to BDMS",0,0,0,,,"Deepak Chauhan (DSTE/Dhanbad)","IRCON","WP/ECR/2025-26/190",8.55,70.7
"PB-SWR-02773","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Bengaluru City","Hubballi","SWR","South Western Railway","Pink Book Item 2022-23","2022-23",28.64,5,3,48,24,FALSE,"CRS/SWR/166/2026",FALSE,"2028-08-17","Delayed / Revised","BDMS-NI-2026-SWR-02773","Transferred to BDMS",0,0,0,,,"Yogesh Soni (DSTE/Hubballi)","HBL","WP/SWR/2022-23/86",14.27,83.63
"PB-WR-02774","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Jodhpur Jn","Ratlam","WR","Western Railway","LAW Sanction Item 2025-26","2025-26",25.48,98,100,24,21,TRUE,"CRS/WR/917/2026",TRUE,"2026-11-12","NI In Progress",,"Pending Transfer",15,13,3,"2026-09-04","2026-09-11","Om Prakash (DSTE/Ratlam)","HBL","WP/WR/2025-26/3",12.42,78.25
"PB-SWR-02775","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ratlam Jn","Bengaluru","SWR","South Western Railway","Pink Book Item 2025-26","2025-26",43.84,60,48,48,20,TRUE,"CRS/SWR/313/2026",TRUE,"2028-07-08","Pre-NI Staging","BDMS-NI-2026-SWR-02775","Transferred to BDMS",0,0,0,,,"Rajesh Kumar (DSTE/Bengaluru)","Alstom India","WP/SWR/2025-26/4",22.11,89.64
"PB-ECoR-02776","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Katni Jn","Sambalpur","ECoR","East Coast Railway","Pink Book Item 2023-24","2023-24",27.85,65,64,60,24,TRUE,"CRS/ECoR/981/2026",TRUE,"2028-10-17","Commissioned",,"Pending Transfer",0,0,0,,,"Yogesh Soni (DSTE/Sambalpur)","L&T","WP/ECoR/2023-24/178",33.34,85.6
"PB-CR-02777","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Firozpur Jn","Mumbai","CR","Central Railway","Pink Book Item 2024-25","2024-25",29.83,96,87,72,9,TRUE,"CRS/CR/915/2026",TRUE,"2028-05-18","Pre-NI Staging","BDMS-NI-2026-CR-02777","Transferred to BDMS",0,0,0,,,"Brij Kishore (DSTE/Mumbai)","L&T","WP/CR/2024-25/138",15.71,79.25
"PB-SCR-02778","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Nagpur Jn","Hyderabad","SCR","South Central Railway","Pink Book Item 2025-26","2025-26",27.9,82,81,48,23,TRUE,"CRS/SCR/898/2026",TRUE,"2028-12-04","Commissioned","BDMS-NI-2026-SCR-02778","Transferred to BDMS",0,0,0,,,"Manoj Verma (DSTE/Hyderabad)","Alstom India","WP/SCR/2025-26/44",21.1,77.92
"PB-CR-02779","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Bhusaval Jn","Mumbai","CR","Central Railway","Pink Book Item 2025-26","2025-26",50.17,92,82,48,8,TRUE,"CRS/CR/783/2026",TRUE,"2028-11-06","Delayed / Revised","BDMS-NI-2026-CR-02779","Transferred to BDMS",0,0,0,,,"Brij Kishore (DSTE/Mumbai)","HBL","WP/CR/2025-26/96",28.13,70.32
"PB-NER-02780","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Wadi Jn","Lucknow","NER","North Eastern Railway","Pink Book Item 2022-23","2022-23",28.69,88,90,72,19,TRUE,"CRS/NER/863/2026",TRUE,"2028-08-07","NI In Progress","BDMS-NI-2026-NER-02780","Transferred to BDMS",12,26,3,"2026-09-04","2026-09-07","Dinesh Prasad (DSTE/Lucknow)","Siemens Rail","WP/NER/2022-23/77",28.28,88.99
"PB-NWR-02781","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Guntakal Jn","Jodhpur","NWR","North Western Railway","Pink Book Item 2024-25","2024-25",24.15,80,80,60,27,TRUE,"CRS/NWR/339/2026",TRUE,"2026-10-04","Sanctioned (Awaiting NI)",,"Pending Transfer",0,0,0,,,"Naveen Kulkarni (DSTE/Jodhpur)","Thales India","WP/NWR/2024-25/83",25.62,72.4
"PB-ECoR-02782","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Ratlam Jn","Sambalpur","ECoR","East Coast Railway","Pink Book Item 2024-25","2024-25",50.39,18,5,48,13,FALSE,"CRS/ECoR/611/2026",FALSE,"2028-09-23","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Sanjay Mishra (DSTE/Sambalpur)","Siemens Rail","WP/ECoR/2024-25/116",13.73,71.32
"PB-SR-02783","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Indore Jn","Tiruchchirapalli","SR","Southern Railway","Pink Book Item 2025-26","2025-26",22.74,37,42,60,20,FALSE,"CRS/SR/251/2026",FALSE,"2028-02-26","Commissioned","BDMS-NI-2026-SR-02783","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Tiruchchirapalli)","RITES","WP/SR/2025-26/128",8.81,74.84
"PB-NWR-02784","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Jammu Tawi","Jaipur","NWR","North Western Railway","Pink Book Item 2023-24","2023-24",30.28,88,77,72,5,TRUE,"CRS/NWR/676/2026",TRUE,"2026-10-14","Delayed / Revised","BDMS-NI-2026-NWR-02784","Transferred to BDMS",0,0,0,,,"Vikram Patel (DSTE/Jaipur)","Medha Servo","WP/NWR/2023-24/40",30.33,93.8
"PB-NER-02785","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Dhanbad Jn","Varanasi","NER","North Eastern Railway","Pink Book Item 2024-25","2024-25",22.44,44,42,72,27,FALSE,"CRS/NER/177/2026",TRUE,"2028-08-15","NI In Progress","BDMS-NI-2026-NER-02785","Transferred to BDMS",33,24,15,"2026-08-15","2026-09-06","Suresh Yadav (DSTE/Varanasi)","RVNL","WP/NER/2024-25/6",28.58,70.24
"PB-KRCL-02786","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Jaipur Jn","Madgaon","KRCL","Konkan Railway","LAW Sanction Item 2022-23","2022-23",16.11,50,55,24,28,FALSE,"CRS/KRCL/915/2026",TRUE,"2026-11-04","Sanctioned (Awaiting NI)","BDMS-NI-2026-KRCL-02786","Transferred to BDMS",0,0,0,,,"Sunil Das (DSTE/Madgaon)","Medha Servo","WP/KRCL/2022-23/184",22.1,90.29
"PB-SCR-02787","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Jammu Tawi","Nanded","SCR","South Central Railway","LAW Sanction Item 2022-23","2022-23",15.77,74,75,12,22,TRUE,"CRS/SCR/791/2026",TRUE,"2028-01-01","Pre-NI Staging","BDMS-NI-2026-SCR-02787","Transferred to BDMS",0,0,0,,,"Satish Chandra (DSTE/Nanded)","L&T","WP/SCR/2022-23/139",9.73,83.6
"PB-NR-02788","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Vadodara Jn","Moradabad","NR","Northern Railway","Pink Book Item 2022-23","2022-23",27.34,48,45,60,13,FALSE,"CRS/NR/181/2026",TRUE,"2027-11-25","Pre-NI Staging","BDMS-NI-2026-NR-02788","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Moradabad)","RITES","WP/NR/2022-23/160",20.72,91.35
"PB-SWR-02789","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Thiruvananthapuram","Mysuru","SWR","South Western Railway","Pink Book Item 2024-25","2024-25",34.84,58,43,48,6,TRUE,"CRS/SWR/833/2026",TRUE,"2028-10-13","NI In Progress","BDMS-NI-2026-SWR-02789","Transferred to BDMS",22,14,12,"2026-08-16","2026-09-10","Ajay Thakur (DSTE/Mysuru)","Alstom India","WP/SWR/2024-25/46",28.79,76.42
"PB-ECoR-02790","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Jodhpur Jn","Sambalpur","ECoR","East Coast Railway","Pink Book Item 2024-25","2024-25",19.44,73,59,72,14,TRUE,"CRS/ECoR/437/2026",TRUE,"2028-11-17","Delayed / Revised",,"Pending Transfer",0,0,0,,,"Mohit Pandey (DSTE/Sambalpur)","L&T","WP/ECoR/2024-25/197",31.55,76.14
"PB-NR-02791","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Dhanbad Jn","Ambala","NR","Northern Railway","Pink Book Item 2022-23","2022-23",71.57,63,57,36,17,TRUE,"CRS/NR/385/2026",TRUE,"2027-04-20","Commissioned",,"Pending Transfer",0,0,0,,,"Rajesh Kumar (DSTE/Ambala)","L&T","WP/NR/2022-23/127",24.68,83.41
"PB-SR-02792","Replacement of Route Relay Interlocking (RRI) with Electronic Interlocking (EI)","EI Commissioning","Malda Town","Palghat","SR","Southern Railway","Pink Book Item 2025-26","2025-26",35.91,9,0,48,14,FALSE,"CRS/SR/526/2026",FALSE,"2027-08-09","NI In Progress","BDMS-NI-2026-SR-02792","Transferred to BDMS",17,19,8,"2026-09-01","2026-09-11","Ramesh Tiwari (DSTE/Palghat)","Siemens Rail","WP/SR/2025-26/43",30.63,75.56
"PB-CR-02793","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Nagpur Jn","Nagpur","CR","Central Railway","LAW Sanction Item 2025-26","2025-26",16.08,37,32,24,7,FALSE,"CRS/CR/718/2026",FALSE,"2028-12-05","NI In Progress","BDMS-NI-2026-CR-02793","Transferred to BDMS",11,7,10,"2026-09-03","2026-09-08","Jagdish Lal (DSTE/Nagpur)","IRCON","WP/CR/2025-26/171",21.1,85.44
"PB-SCR-02794","Installation of KAVACH (Indigenous ATP) System on Mainline Section","Safety / Kavach","Jabalpur Jn","Secunderabad","SCR","South Central Railway","Pink Book Item 2023-24","2023-24",42.67,18,6,36,8,FALSE,"CRS/SCR/547/2026",FALSE,"2027-05-24","Commissioned","BDMS-NI-2026-SCR-02794","Transferred to BDMS",0,0,0,,,"Ashok Rao (DSTE/Secunderabad)","IRCON","WP/SCR/2023-24/156",15.63,82.36
"PB-NFR-02795","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Ahmedabad Jn","Tinsukia","NFR","Northeast Frontier Railway","LAW Sanction Item 2025-26","2025-26",15.86,84,91,24,22,TRUE,"CRS/NFR/152/2026",TRUE,"2028-11-02","NI In Progress",,"Pending Transfer",19,19,3,"2026-08-16","2026-09-06","Baldev Arora (DSTE/Tinsukia)","Alstom India","WP/NFR/2025-26/49",28.77,91.75
"PB-SCR-02796","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Kanpur Central","Guntur","SCR","South Central Railway","Pink Book Item 2025-26","2025-26",35.53,67,55,48,14,TRUE,"CRS/SCR/560/2026",TRUE,"2027-11-09","Pre-NI Staging","BDMS-NI-2026-SCR-02796","Transferred to BDMS",0,0,0,,,"Umesh Tripathi (DSTE/Guntur)","HBL","WP/SCR/2025-26/15",23.57,77.1
"PB-ECoR-02797","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Bilaspur Jn","Waltair","ECoR","East Coast Railway","Pink Book Item 2023-24","2023-24",16.83,51,50,72,25,TRUE,"CRS/ECoR/223/2026",TRUE,"2026-10-31","Commissioned","BDMS-NI-2026-ECoR-02797","Transferred to BDMS",0,0,0,,,"Ganesh Iyer (DSTE/Waltair)","IRCON","WP/ECoR/2023-24/36",8.6,83.84
"PB-SECR-02798","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Coimbatore Jn","Bilaspur","SECR","South East Central Railway","Pink Book Item 2022-23","2022-23",22.12,55,47,60,24,TRUE,"CRS/SECR/411/2026",TRUE,"2028-01-05","NI In Progress","BDMS-NI-2026-SECR-02798","Transferred to BDMS",28,8,6,"2026-08-29","2026-09-09","Manoj Verma (DSTE/Bilaspur)","HBL","WP/SECR/2022-23/4",18.31,85.4
"PB-SER-02799","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Salem Jn","Adra","SER","South Eastern Railway","Pink Book Item 2025-26","2025-26",20.19,53,47,48,21,TRUE,"CRS/SER/891/2026",TRUE,"2028-10-16","Pre-NI Staging","BDMS-NI-2026-SER-02799","Transferred to BDMS",0,0,0,,,"Ishwar Dayal (DSTE/Adra)","RITES","WP/SER/2025-26/38",21.78,94.05
"PB-SR-02800","Provision of Automatic Block Signalling (ABS) on Double Line Section","ABS Commissioning","Moradabad Jn","Salem","SR","Southern Railway","Pink Book Item 2023-24","2023-24",38.63,29,38,48,17,FALSE,"CRS/SR/670/2026",FALSE,"2028-08-25","Commissioned","BDMS-NI-2026-SR-02800","Transferred to BDMS",0,0,0,,,"Dinesh Prasad (DSTE/Salem)","Medha Servo","WP/SR/2023-24/150",29,76.99
"PB-SECR-02801","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Solapur Jn","Bilaspur","SECR","South East Central Railway","LAW Sanction Item 2025-26","2025-26",22.2,75,68,24,30,TRUE,"CRS/SECR/737/2026",TRUE,"2028-02-11","Commissioned","BDMS-NI-2026-SECR-02801","Transferred to BDMS",0,0,0,,,"Manoj Verma (DSTE/Bilaspur)","HBL","WP/SECR/2025-26/35",23.57,79.88
"PB-NFR-02802","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Mumbai CST","Rangiya","NFR","Northeast Frontier Railway","LAW Sanction Item 2025-26","2025-26",15.54,26,13,24,15,FALSE,"CRS/NFR/884/2026",FALSE,"2027-12-12","NI In Progress",,"Pending Transfer",33,10,11,"2026-08-12","2026-09-06","Bharat Bhushan (DSTE/Rangiya)","RITES","WP/NFR/2025-26/136",17.83,89.75
"PB-ECoR-02803","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Kanpur Central","Waltair","ECoR","East Coast Railway","Pink Book Item 2025-26","2025-26",24.71,23,20,72,6,FALSE,"CRS/ECoR/647/2026",FALSE,"2027-10-19","Pre-NI Staging","BDMS-NI-2026-ECoR-02803","Transferred to BDMS",0,0,0,,,"Tapan Roy (DSTE/Waltair)","L&T","WP/ECoR/2025-26/82",27.47,82.79
"PB-WCR-02804","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Bhubaneswar","Jabalpur","WCR","West Central Railway","Pink Book Item 2023-24","2023-24",15.43,27,19,72,11,FALSE,"CRS/WCR/837/2026",FALSE,"2028-04-22","Pre-NI Staging",,"Pending Transfer",0,0,0,,,"Brij Kishore (DSTE/Jabalpur)","Medha Servo","WP/WCR/2023-24/117",24.87,96.24
"PB-SER-02805","Optical Fibre Cable (OFC) Network Expansion for Data Communication","OFC Telecom","Chennai Central","Adra","SER","South Eastern Railway","LAW Sanction Item 2024-25","2024-25",16.35,89,93,12,28,TRUE,"CRS/SER/821/2026",TRUE,"2028-08-23","Commissioned",,"Pending Transfer",0,0,0,,,"Deepak Chauhan (DSTE/Adra)","Thales India","WP/SER/2024-25/18",21.05,71.53
"PB-ER-02806","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Bhusaval Jn","Howrah","ER","Eastern Railway","LAW Sanction Item 2023-24","2023-24",13.86,8,2,24,17,FALSE,"CRS/ER/602/2026",FALSE,"2028-01-28","Commissioned","BDMS-NI-2026-ER-02806","Transferred to BDMS",0,0,0,,,"Sanjay Mishra (DSTE/Howrah)","Siemens Rail","WP/ER/2023-24/177",18.2,92
"PB-KRCL-02807","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Secunderabad Jn","Madgaon","KRCL","Konkan Railway","LAW Sanction Item 2025-26","2025-26",28.35,30,19,24,5,FALSE,"CRS/KRCL/467/2026",FALSE,"2027-03-24","NI In Progress",,"Pending Transfer",49,28,13,"2026-08-19","2026-09-09","Tapan Roy (DSTE/Madgaon)","Alstom India","WP/KRCL/2025-26/190",17.3,94.25
"PB-SER-02808","Replacement of Mechanical/Electrical Signalling with Panel Interlocking","Panel IL Commissioning","Warangal","Kharagpur","SER","South Eastern Railway","Pink Book Item 2023-24","2023-24",26.14,94,79,60,21,TRUE,"CRS/SER/342/2026",TRUE,"2027-01-15","NI In Progress","BDMS-NI-2026-SER-02808","Transferred to BDMS",45,14,11,"2026-08-10","2026-09-09","Ishwar Dayal (DSTE/Kharagpur)","Alstom India","WP/SER/2023-24/19",17.73,78.73
"PB-NR-02809","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Dhanbad Jn","Ambala","NR","Northern Railway","LAW Sanction Item 2025-26","2025-26",29.43,26,25,24,23,FALSE,"CRS/NR/890/2026",FALSE,"2028-01-03","Commissioned",,"Pending Transfer",0,0,0,,,"Manoj Verma (DSTE/Ambala)","Medha Servo","WP/NR/2025-26/10",11.39,77.62
"PB-KRCL-02810","Installation of Centralized Traffic Control (CTC) System","CTC / SCADA","Malda Town","Madgaon","KRCL","Konkan Railway","Pink Book Item 2025-26","2025-26",63.89,18,14,36,21,FALSE,"CRS/KRCL/692/2026",FALSE,"2027-06-26","Sanctioned (Awaiting NI)","BDMS-NI-2026-KRCL-02810","Transferred to BDMS",0,0,0,,,"Sanjay Mishra (DSTE/Madgaon)","Thales India","WP/KRCL/2025-26/52",16.55,87.13
"PB-SER-02811","Yard Remodeling & Provision of Additional Loop Lines with High-Speed Turnouts","Yard Remodeling","Jaipur Jn","Chakradharpur","SER","South Eastern Railway","Pink Book Item 2022-23","2022-23",28.36,76,78,72,14,TRUE,"CRS/SER/908/2026",TRUE,"2028-06-24","Sanctioned (Awaiting NI)","BDMS-NI-2026-SER-02811","Transferred to BDMS",0,0,0,,,"Mohit Pandey (DSTE/Chakradharpur)","RITES","WP/SER/2022-23/162",15.39,72.85
"PB-SECR-02812","Complete Track Circuit Renewal with MSDAC High-Frequency Axle Counters","Track Detection","Visakhapatnam","Nagpur","SECR","South East Central Railway","LAW Sanction Item 2022-23","2022-23",26.81,48,38,24,25,FALSE,"CRS/SECR/706/2026",TRUE,"2028-06-28","Sanctioned (Awaiting NI)","BDMS-NI-2026-SECR-02812","Transferred to BDMS",0,0,0,,,"Dinesh Prasad (DSTE/Nagpur)","L&T","WP/SECR/2022-23/147",25.79,93.11
