"demand_id","notice_number","reconnect_notice_number","date","station_code","division","zone_code","zone_name","line_affected","gear_type","gear_type_name","gear_number","asset_id","work_description","block_type","shadow_pway_combine","requested_minutes","sanctioned_minutes","actual_utilized_minutes","burst_minutes","utilization_percentage","status","points_clamped","signals_held_at_danger","obstruction_test_passed","friction_clutch_torque_normal","track_circuit_relay_verified","joint_trial_run_conducted","sign_off_officer","station_master","safety_precautions_confirmed","digital_signature_valid","latitude","longitude"
"BDMS-DISC-2026-01832","e-T351/ItarsiJn/2026/1832","e-T351-REC/ItarsiJn/2026/1832","2025-09-07","Itarsi Jn","Izzatnagar","NER","North Eastern Railway","Itarsi Jn UP Goods Line (Track 3)","CLS","Color Light Signals","GR-95217","CLS-000018","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,48,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Dharmendra Pal (SSE/Sig/Itarsi Jn)","J. P. Rao (SM/Itarsi Jn)",TRUE,TRUE,24.9,93.15
"BDMS-DISC-2026-01833","e-T351/JammuTawi/2026/1833",,"2026-07-25","Jammu Tawi","Varanasi","NER","North Eastern Railway","Jammu Tawi UP Loop Line (Track 3)","EI","Electronic Interlocking","GR-95214","EI-000066","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,114,0,95,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Umesh Tripathi (SSE/Sig/Jammu Tawi)","A. K. Singh (SM/Jammu Tawi)",TRUE,TRUE,27.15,80.71
"BDMS-DISC-2026-01834","e-T351/ChennaiCentral/2026/1834","e-T351-REC/ChennaiCentral/2026/1834","2026-03-17","Chennai Central","Hubballi","SWR","South Western Railway","Chennai Central UP Goods Line (Track 1)","CLS","Color Light Signals","GR-51029","CLS-001465","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,90,90,78,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Yogesh Soni (SSE/Sig/Chennai Central)","T. R. Nair (SM/Chennai Central)",TRUE,TRUE,24.51,75.35
"BDMS-DISC-2026-01835","e-T351/BalharshahJn/2026/1835",,"2026-06-20","Balharshah Jn","Danapur","ECR","East Central Railway","Balharshah Jn UP Loop Line (Track 1)","RFID","RFID Tags","GR-79854","RFID-001586","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,106,0,88.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Raghav Pandey (SSE/Sig/Balharshah Jn)","M. L. Sharma (SM/Balharshah Jn)",TRUE,TRUE,11.65,80.68
"BDMS-DISC-2026-01836","e-T351/BhusavalJn/2026/1836","e-T351-REC/BhusavalJn/2026/1836","2026-08-18","Bhusaval Jn","Agra","NCR","North Central Railway","Bhusaval Jn DN Goods Line (Track 2)","EI","Electronic Interlocking","GR-42526","EI-000839","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,60,60,53,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Umesh Tripathi (SSE/Sig/Bhusaval Jn)","R. N. Srivastava (SM/Bhusaval Jn)",TRUE,TRUE,17.49,81.23
"BDMS-DISC-2026-01837","e-T351/KharagpurJn/2026/1837","e-T351-REC/KharagpurJn/2026/1837","2026-09-01","Kharagpur Jn","Hubballi","SWR","South Western Railway","Kharagpur Jn UP Goods Line (Track 1)","CLS","Color Light Signals","GR-59378","CLS-000969","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,37,0,82.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nitin Agarwal (SSE/Sig/Kharagpur Jn)","R. N. Srivastava (SM/Kharagpur Jn)",TRUE,TRUE,19.94,82.86
"BDMS-DISC-2026-01838","e-T351/ChennaiCentral/2026/1838","e-T351-REC/ChennaiCentral/2026/1838","2026-01-28","Chennai Central","Moradabad","NR","Northern Railway","Chennai Central UP Goods Line (Track 1)","TC","Track Circuits","GR-03848","TC-000421","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ajay Thakur (SSE/Sig/Chennai Central)","K. P. Saxena (SM/Chennai Central)",TRUE,TRUE,25.1,81.99
"BDMS-DISC-2026-01839","e-T351/Thiruvananthapuram/2026/1839","e-T351-REC/Thiruvananthapuram/2026/1839","2025-09-16","Thiruvananthapuram","Mumbai","CR","Central Railway","Thiruvananthapuram DN Main Line (Track 3)","PNT","Points/Turnouts","GR-11207","PNT-001112","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,45,45,40,0,88.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Anand Mehta (SSE/Sig/Thiruvananthapuram)","G. S. Reddy (SM/Thiruvananthapuram)",TRUE,TRUE,19.04,87.11
"BDMS-DISC-2026-01840","e-T351/Guwahati/2026/1840",,"2026-03-21","Guwahati","Raipur","SECR","South East Central Railway","Guwahati UP Loop Line (Track 1)","LED","LED Signal Units","GR-42855","LED-001662","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,60,60,47,0,78.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Vikas Rawat (SSE/Sig/Guwahati)","L. K. Das (SM/Guwahati)",TRUE,TRUE,25.34,92.77
"BDMS-DISC-2026-01841","e-T351/KazipetJn/2026/1841","e-T351-REC/KazipetJn/2026/1841","2026-01-13","Kazipet Jn","Sonpur","ECR","East Central Railway","Kazipet Jn DN Goods Line (Track 3)","CLS","Color Light Signals","GR-71665","CLS-000559","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,60,60,51,0,85,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Om Prakash (SSE/Sig/Kazipet Jn)","V. K. Gupta (SM/Kazipet Jn)",TRUE,TRUE,23.63,82.28
"BDMS-DISC-2026-01842","e-T351/JodhpurJn/2026/1842","e-T351-REC/JodhpurJn/2026/1842","2026-06-12","Jodhpur Jn","Vadodara","WR","Western Railway","Jodhpur Jn UP Goods Line (Track 4)","CBL","Signal Cables","GR-17934","CBL-000598","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,34,0,75.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sunil Das (SSE/Sig/Jodhpur Jn)","N. K. Joshi (SM/Jodhpur Jn)",TRUE,TRUE,24.26,89.1
"BDMS-DISC-2026-01843","e-T351/BhopalJn/2026/1843","e-T351-REC/BhopalJn/2026/1843","2026-06-16","Bhopal Jn","Jodhpur","NWR","North Western Railway","Bhopal Jn DN Main Line (Track 3)","TC","Track Circuits","GR-93255","TC-000035","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,109,0,90.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Dharmendra Pal (SSE/Sig/Bhopal Jn)","P. K. Mishra (SM/Bhopal Jn)",TRUE,TRUE,18.74,88.5
"BDMS-DISC-2026-01844","e-T351/Surat/2026/1844",,"2026-05-11","Surat","Asansol","ER","Eastern Railway","Surat DN Goods Line (Track 4)","PWR","Power Supply Equipment","GR-02238","PWR-000295","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Suresh Yadav (SSE/Sig/Surat)","A. K. Singh (SM/Surat)",FALSE,FALSE,20.44,80.3
"BDMS-DISC-2026-01845","e-T351/RatlamJn/2026/1845","e-T351-REC/RatlamJn/2026/1845","2026-05-10","Ratlam Jn","Waltair","ECoR","East Coast Railway","Ratlam Jn UP Loop Line (Track 1)","CBL","Signal Cables","GR-58053","CBL-001128","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,45,45,34,0,75.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Lalit Mohan (SSE/Sig/Ratlam Jn)","S. K. Tiwari (SM/Ratlam Jn)",TRUE,TRUE,12.31,92.69
"BDMS-DISC-2026-01846","e-T351/JammuTawi/2026/1846",,"2026-05-13","Jammu Tawi","Kharagpur","SER","South Eastern Railway","Jammu Tawi UP Loop Line (Track 2)","CLS","Color Light Signals","GR-88066","CLS-001473","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,80,0,88.9,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Sanjay Mishra (SSE/Sig/Jammu Tawi)","D. N. Pandey (SM/Jammu Tawi)",TRUE,TRUE,19.59,79.55
"BDMS-DISC-2026-01847","e-T351/PatnaJn/2026/1847",,"2026-05-03","Patna Jn","Adra","SER","South Eastern Railway","Patna Jn DN Goods Line (Track 3)","AXC","Axle Counters","GR-33366","AXC-000630","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,52,0,86.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Suresh Yadav (SSE/Sig/Patna Jn)","B. R. Verma (SM/Patna Jn)",TRUE,TRUE,28.8,71.81
"BDMS-DISC-2026-01848","e-T351/RanchiJn/2026/1848","e-T351-REC/RanchiJn/2026/1848","2025-12-28","Ranchi Jn","Karwar","KRCL","Konkan Railway","Ranchi Jn UP Main Line (Track 3)","TC","Track Circuits","GR-13714","TC-001246","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,120,115,0,95.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rajan Pillai (SSE/Sig/Ranchi Jn)","M. L. Sharma (SM/Ranchi Jn)",TRUE,TRUE,29.9,95.56
"BDMS-DISC-2026-01849","e-T351/Visakhapatnam/2026/1849","e-T351-REC/Visakhapatnam/2026/1849","2026-03-26","Visakhapatnam","Bikaner","NWR","North Western Railway","Visakhapatnam DN Loop Line (Track 2)","AXC","Axle Counters","GR-76961","AXC-000115","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,120,120,107,0,89.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nitin Agarwal (SSE/Sig/Visakhapatnam)","L. K. Das (SM/Visakhapatnam)",TRUE,TRUE,12.28,70.29
"BDMS-DISC-2026-01850","e-T351/VaranasiJn/2026/1850","e-T351-REC/VaranasiJn/2026/1850","2026-07-21","Varanasi Jn","Sambalpur","ECoR","East Coast Railway","Varanasi Jn UP Main Line (Track 1)","LED","LED Signal Units","GR-95083","LED-001275","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,90,90,79,0,87.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Deepak Chauhan (SSE/Sig/Varanasi Jn)","N. K. Joshi (SM/Varanasi Jn)",TRUE,TRUE,22.09,86.96
"BDMS-DISC-2026-01851","e-T351/JaipurJn/2026/1851",,"2026-08-17","Jaipur Jn","Danapur","ECR","East Central Railway","Jaipur Jn UP Loop Line (Track 2)","CLS","Color Light Signals","GR-83435","CLS-000040","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,45,45,31,0,68.9,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Lalit Mohan (SSE/Sig/Jaipur Jn)","M. L. Sharma (SM/Jaipur Jn)",TRUE,TRUE,30.22,85.41
"BDMS-DISC-2026-01852","e-T351/ChennaiCentral/2026/1852",,"2026-05-29","Chennai Central","Malda","ER","Eastern Railway","Chennai Central DN Loop Line (Track 2)","RLY","Relays","GR-43734","RLY-000268","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,76,0,84.4,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Ishwar Dayal (SSE/Sig/Chennai Central)","K. P. Saxena (SM/Chennai Central)",TRUE,TRUE,24.3,81.19
"BDMS-DISC-2026-01853","e-T351/PatnaJn/2026/1853",,"2025-11-04","Patna Jn","Prayagraj","NCR","North Central Railway","Patna Jn UP Main Line (Track 1)","EI","Electronic Interlocking","GR-19489","EI-001431","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Chandan Singh (SSE/Sig/Patna Jn)","L. K. Das (SM/Patna Jn)",FALSE,FALSE,12.62,89.25
"BDMS-DISC-2026-01854","e-T351/JaipurJn/2026/1854",,"2025-12-14","Jaipur Jn","Bhusaval","CR","Central Railway","Jaipur Jn DN Loop Line (Track 1)","RLY","Relays","GR-86738","RLY-001321","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,120,120,145,25,120.8,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Shankar Dey (SSE/Sig/Jaipur Jn)","G. S. Reddy (SM/Jaipur Jn)",TRUE,TRUE,32.15,70.08
"BDMS-DISC-2026-01855","e-T351/BalharshahJn/2026/1855",,"2026-01-11","Balharshah Jn","Danapur","ECR","East Central Railway","Balharshah Jn DN Goods Line (Track 2)","RFID","RFID Tags","GR-79854","RFID-001586","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,120,120,126,6,105,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Manoj Verma (SSE/Sig/Balharshah Jn)","J. P. Rao (SM/Balharshah Jn)",TRUE,TRUE,11.65,80.68
"BDMS-DISC-2026-01856","e-T351/HowrahJn/2026/1856","e-T351-REC/HowrahJn/2026/1856","2025-12-20","Howrah Jn","Secunderabad","SCR","South Central Railway","Howrah Jn DN Loop Line (Track 1)","PNT","Points/Turnouts","GR-85945","PNT-000728","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,90,90,84,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ashok Rao (SSE/Sig/Howrah Jn)","B. R. Verma (SM/Howrah Jn)",TRUE,TRUE,21.89,69.88
"BDMS-DISC-2026-01857","e-T351/Surat/2026/1857",,"2026-03-26","Surat","Bhusaval","CR","Central Railway","Surat DN Main Line (Track 3)","LED","LED Signal Units","GR-10497","LED-000635","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,77,0,85.6,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Baldev Arora (SSE/Sig/Surat)","N. K. Joshi (SM/Surat)",TRUE,TRUE,28.8,94.31
"BDMS-DISC-2026-01858","e-T351/SecunderabadJn/2026/1858",,"2026-02-06","Secunderabad Jn","Jhansi","NCR","North Central Railway","Secunderabad Jn UP Main Line (Track 3)","TC","Track Circuits","GR-21388","TC-000277","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,85,0,94.4,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Dharmendra Pal (SSE/Sig/Secunderabad Jn)","D. N. Pandey (SM/Secunderabad Jn)",TRUE,TRUE,27.7,89.87
"BDMS-DISC-2026-01859","e-T351/NewDelhi/2026/1859",,"2025-10-15","New Delhi","Bilaspur","SECR","South East Central Railway","New Delhi DN Goods Line (Track 2)","AXC","Axle Counters","GR-84553","AXC-000835","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Girish Kale (SSE/Sig/New Delhi)","P. K. Mishra (SM/New Delhi)",FALSE,FALSE,23.73,75.62
"BDMS-DISC-2026-01860","e-T351/BengaluruCity/2026/1860","e-T351-REC/BengaluruCity/2026/1860","2026-05-04","Bengaluru City","Bhusaval","CR","Central Railway","Bengaluru City DN Main Line (Track 2)","PNT","Points/Turnouts","GR-11159","PNT-001369","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,45,45,39,0,86.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nitin Agarwal (SSE/Sig/Bengaluru City)","N. K. Joshi (SM/Bengaluru City)",TRUE,TRUE,19.14,86.13
"BDMS-DISC-2026-01861","e-T351/Visakhapatnam/2026/1861",,"2026-07-11","Visakhapatnam","Karwar","KRCL","Konkan Railway","Visakhapatnam UP Goods Line (Track 4)","PNT","Points/Turnouts","GR-40964","PNT-000978","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,45,45,40,0,88.9,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Naveen Kulkarni (SSE/Sig/Visakhapatnam)","G. S. Reddy (SM/Visakhapatnam)",TRUE,TRUE,8.59,88.56
"BDMS-DISC-2026-01862","e-T351/MumbaiCST/2026/1862","e-T351-REC/MumbaiCST/2026/1862","2026-07-04","Mumbai CST","Jhansi","NCR","North Central Railway","Mumbai CST UP Loop Line (Track 4)","CLS","Color Light Signals","GR-03265","CLS-000762","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,106,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Anand Mehta (SSE/Sig/Mumbai CST)","K. P. Saxena (SM/Mumbai CST)",TRUE,TRUE,31.22,93.18
"BDMS-DISC-2026-01863","e-T351/PatnaJn/2026/1863","e-T351-REC/PatnaJn/2026/1863","2026-06-23","Patna Jn","Adra","SER","South Eastern Railway","Patna Jn DN Main Line (Track 1)","AXC","Axle Counters","GR-33366","AXC-000630","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,90,90,84,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Deepak Chauhan (SSE/Sig/Patna Jn)","J. P. Rao (SM/Patna Jn)",TRUE,TRUE,28.8,71.81
"BDMS-DISC-2026-01864","e-T351/DhanbadJn/2026/1864","e-T351-REC/DhanbadJn/2026/1864","2026-02-04","Dhanbad Jn","Solapur","CR","Central Railway","Dhanbad Jn DN Loop Line (Track 3)","PNT","Points/Turnouts","GR-54546","PNT-001151","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,120,120,107,0,89.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Tapan Roy (SSE/Sig/Dhanbad Jn)","G. S. Reddy (SM/Dhanbad Jn)",TRUE,TRUE,25.69,78.79
"BDMS-DISC-2026-01865","e-T351/BengaluruCity/2026/1865","e-T351-REC/BengaluruCity/2026/1865","2026-01-04","Bengaluru City","Ranchi","SER","South Eastern Railway","Bengaluru City UP Goods Line (Track 4)","PNT","Points/Turnouts","GR-76015","PNT-000146","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,45,45,31,0,68.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sunil Das (SSE/Sig/Bengaluru City)","T. R. Nair (SM/Bengaluru City)",TRUE,TRUE,33.42,70.46
"BDMS-DISC-2026-01866","e-T351/MaduraiJn/2026/1866",,"2026-03-21","Madurai Jn","Waltair","ECoR","East Coast Railway","Madurai Jn DN Goods Line (Track 1)","TC","Track Circuits","GR-46060","TC-000259","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,144,24,120,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Ganesh Iyer (SSE/Sig/Madurai Jn)","A. K. Singh (SM/Madurai Jn)",TRUE,TRUE,25.43,82.45
"BDMS-DISC-2026-01867","e-T351/AhmedabadJn/2026/1867","e-T351-REC/AhmedabadJn/2026/1867","2026-08-11","Ahmedabad Jn","Tiruchchirapalli","SR","Southern Railway","Ahmedabad Jn UP Loop Line (Track 1)","TC","Track Circuits","GR-19493","TC-001038","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,76,0,84.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Amit Sharma (SSE/Sig/Ahmedabad Jn)","H. S. Chauhan (SM/Ahmedabad Jn)",TRUE,TRUE,25.83,95.71
"BDMS-DISC-2026-01868","e-T351/Ramagundam/2026/1868",,"2026-01-03","Ramagundam","Bhopal","WCR","West Central Railway","Ramagundam UP Main Line (Track 3)","LC","Level Crossing Gates","GR-48421","LC-001613","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Anil Gupta (SSE/Sig/Ramagundam)","N. K. Joshi (SM/Ramagundam)",FALSE,FALSE,30.66,87.36
"BDMS-DISC-2026-01869","e-T351/JaipurJn/2026/1869",,"2025-10-12","Jaipur Jn","Hyderabad","SCR","South Central Railway","Jaipur Jn DN Goods Line (Track 2)","AXC","Axle Counters","GR-86486","AXC-000888","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,45,45,34,0,75.6,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Kamlesh Joshi (SSE/Sig/Jaipur Jn)","B. R. Verma (SM/Jaipur Jn)",TRUE,TRUE,19.41,96.11
"BDMS-DISC-2026-01870","e-T351/SolapurJn/2026/1870",,"2026-05-14","Solapur Jn","Vadodara","WR","Western Railway","Solapur Jn UP Goods Line (Track 3)","TC","Track Circuits","GR-86014","TC-001419","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,60,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Dinesh Prasad (SSE/Sig/Solapur Jn)","B. R. Verma (SM/Solapur Jn)",FALSE,FALSE,16.34,87.2
"BDMS-DISC-2026-01871","e-T351/ManmadJn/2026/1871","e-T351-REC/ManmadJn/2026/1871","2025-12-11","Manmad Jn","Secunderabad","SCR","South Central Railway","Manmad Jn DN Goods Line (Track 4)","PNT","Points/Turnouts","GR-09741","PNT-000017","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,113,0,94.2,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Govind Ram (SSE/Sig/Manmad Jn)","B. R. Verma (SM/Manmad Jn)",TRUE,TRUE,31.77,74.72
"BDMS-DISC-2026-01872","e-T351/VadodaraJn/2026/1872",,"2025-10-29","Vadodara Jn","Solapur","CR","Central Railway","Vadodara Jn UP Goods Line (Track 3)","TC","Track Circuits","GR-24752","TC-000375","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,45,45,30,0,66.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Girish Kale (SSE/Sig/Vadodara Jn)","A. K. Singh (SM/Vadodara Jn)",TRUE,TRUE,16.73,79.02
"BDMS-DISC-2026-01873","e-T351/AgraCantt/2026/1873",,"2025-09-08","Agra Cantt","Madurai","SR","Southern Railway","Agra Cantt UP Goods Line (Track 3)","TC","Track Circuits","GR-72308","TC-001289","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Shankar Dey (SSE/Sig/Agra Cantt)","P. K. Mishra (SM/Agra Cantt)",FALSE,FALSE,19.74,79.73
"BDMS-DISC-2026-01874","e-T351/JammuTawi/2026/1874","e-T351-REC/JammuTawi/2026/1874","2025-12-10","Jammu Tawi","Jodhpur","NWR","North Western Railway","Jammu Tawi DN Main Line (Track 4)","CBL","Signal Cables","GR-69187","CBL-001401","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,45,45,40,0,88.9,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Anand Mehta (SSE/Sig/Jammu Tawi)","S. K. Tiwari (SM/Jammu Tawi)",TRUE,TRUE,27.75,88.48
"BDMS-DISC-2026-01875","e-T351/Thiruvananthapuram/2026/1875","e-T351-REC/Thiruvananthapuram/2026/1875","2026-01-12","Thiruvananthapuram","Lucknow","NER","North Eastern Railway","Thiruvananthapuram UP Main Line (Track 1)","PNT","Points/Turnouts","GR-97608","PNT-000052","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,50,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Santosh Nair (SSE/Sig/Thiruvananthapuram)","D. N. Pandey (SM/Thiruvananthapuram)",TRUE,TRUE,27.45,75.41
"BDMS-DISC-2026-01876","e-T351/Bhubaneswar/2026/1876",,"2025-12-19","Bhubaneswar","Mughalsarai","ECR","East Central Railway","Bhubaneswar UP Loop Line (Track 3)","PNT","Points/Turnouts","GR-91046","PNT-001501","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,120,120,134,14,111.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Om Prakash (SSE/Sig/Bhubaneswar)","A. K. Singh (SM/Bhubaneswar)",TRUE,TRUE,19.83,78.58
"BDMS-DISC-2026-01877","e-T351/AjmerJn/2026/1877",,"2026-01-20","Ajmer Jn","Lumding","NFR","Northeast Frontier Railway","Ajmer Jn UP Loop Line (Track 3)","CBL","Signal Cables","GR-63902","CBL-000947","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,73,28,162.2,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Umesh Tripathi (SSE/Sig/Ajmer Jn)","K. P. Saxena (SM/Ajmer Jn)",TRUE,TRUE,23.85,68.8
"BDMS-DISC-2026-01878","e-T351/Ramagundam/2026/1878","e-T351-REC/Ramagundam/2026/1878","2026-02-17","Ramagundam","Secunderabad","SCR","South Central Railway","Ramagundam UP Loop Line (Track 1)","LC","Level Crossing Gates","GR-84380","LC-001033","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,85,0,94.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Rajan Pillai (SSE/Sig/Ramagundam)","L. K. Das (SM/Ramagundam)",TRUE,TRUE,33.24,87.18
"BDMS-DISC-2026-01879","e-T351/GuntakalJn/2026/1879","e-T351-REC/GuntakalJn/2026/1879","2025-12-30","Guntakal Jn","Izzatnagar","NER","North Eastern Railway","Guntakal Jn UP Main Line (Track 2)","LC","Level Crossing Gates","GR-35735","LC-000307","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,33,0,73.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Krishna Murthy (SSE/Sig/Guntakal Jn)","J. P. Rao (SM/Guntakal Jn)",TRUE,TRUE,10.01,74.47
